nome	uf	lat	lon	pop2019	areakm2	litoral
Canaã	MG	-20.6667995828	-42.6218337193	4563	178.090003472	0
Canápolis	MG	-18.7581368443	-49.2726304167	12150	839.755248677708	0
Candeias	MG	-20.7484957422	-45.2795782713	14886	726.285022169162	0
Cantagalo	MG	-18.5161322712	-42.6486970619	4525	144.49889541572	0
Caparaó	MG	-20.5272141904	-41.9495068819	5438	133.503687072596	0
Capela Nova	MG	-20.9173348595	-43.6086099254	4653	112.62017455788	0
Capelinha	MG	-17.6928824886	-42.4919521516	37784	984.281054576791	0
Capetinga	MG	-20.657294038	-47.0317898097	6920	298.960012423787	0
Capim Branco	MG	-19.5700640247	-44.1676992724	9754	96.4762266563872	0
Capinópolis	MG	-18.6872286698	-49.5815888254	16173	620.563540154298	0
Capitão Andrade	MG	-19.0511974893	-41.8221591793	5468	285.39116362997	0
Capitão Enéas	MG	-16.1362421806	-43.664659679	15234	985.719987409069	0
Capitólio	MG	-20.612656862	-46.1441917961	8632	524.698432814668	0
Caputira	MG	-20.176478849	-42.2523099576	9298	191.478461002727	0
Caraí	MG	-17.173580607	-41.5835218564	23685	1272.64714155206	0
Caranaíba	MG	-20.8912106768	-43.7207032136	3183	162.106616400104	0
Carandaí	MG	-20.9966815532	-43.8443406143	25501	493.605731670785	0
Carangola	MG	-20.7026576393	-42.0875218332	33000	360.743247890906	0
Caratinga	MG	-19.7121171321	-42.1019731619	92062	1285.07502285126	0
Carbonita	MG	-17.4941300539	-43.0577116466	9405	1480.82404529766	0
Careaçu	MG	-22.0786199594	-45.664419352	6757	182.225542773901	0
Carlos Chagas	MG	-17.6741799426	-40.8420060377	18837	3294.02514180692	0
Carmésia	MG	-19.0603465048	-43.1744406654	2632	263.282991960054	0
Carmo da Cachoeira	MG	-21.4539637075	-45.1964341334	12170	510.476792418129	0
Carmo da Mata	MG	-20.5596719421	-44.8918238006	11476	360.492417094339	0
Carmo de Minas	MG	-22.0919982796	-45.1615091313	14859	324.931069279307	0
Carmo do Cajuru	MG	-20.1964764927	-44.7011499505	22478	460.353310932371	0
Carmo do Paranaíba	MG	-18.9076614455	-46.1851847019	30329	1315.16844923634	0
Carmo do Rio Claro	MG	-20.9721038182	-46.0991012415	21225	1071.69525884511	0
Carmópolis de Minas	MG	-20.5619104968	-44.6478566475	19355	404.051699473737	0
Carneirinho	MG	-19.7502582783	-50.8298175757	10027	2061.68825650614	0
Carrancas	MG	-21.4963533819	-44.6120827168	4047	735.237787846776	0
Carvalhópolis	MG	-21.7728183263	-45.8305142675	3579	81.6104977793699	0
Carvalhos	MG	-22.022560391	-44.488608632	4478	285.1988854013	0
Casa Grande	MG	-20.8361856975	-43.938017357	2257	159.721640443532	0
Cascalho Rico	MG	-18.568644574	-47.876955456	3075	368.001950134256	0
Cássia	MG	-20.5425924983	-46.9290069944	17740	668.240408477175	0
Cataguases	MG	-21.3424148573	-42.6740570719	75123	500.53266474874	0
Catas Altas	MG	-20.075489716	-43.4077871145	5376	243.624104547431	0
Catas Altas da Noruega	MG	-20.6695847632	-43.4999769733	3641	143.664425115054	0
Catuji	MG	-17.3717471567	-41.4984771416	6311	429.777553163469	0
Catuti	MG	-15.3356462369	-43.0974110801	4986	292.761683181575	0
Caxambu	MG	-21.9776318419	-44.947285677	21656	101.377328437442	0
Cedro do Abaeté	MG	-19.1208952076	-45.6986262221	1164	285.170902789029	0
Central de Minas	MG	-18.7684341908	-41.2948624811	7032	209.535116907359	0
Centralina	MG	-18.6333980237	-49.1624667322	10350	327.233860978254	0
Chácara	MG	-21.6866387666	-43.2132147378	3154	155.158281254615	0
Chalé	MG	-20.0309778144	-41.6597835177	5704	217.593364325652	0
Chapada do Norte	MG	-17.1473647613	-42.4121562806	15356	847.535191560731	0
Chapada Gaúcha	MG	-15.4693796773	-45.4585705183	13680	3281.20031750008	0
Chiador	MG	-22.0029917365	-43.0296570623	2687	256.920495543646	1
Cipotânea	MG	-20.9239883411	-43.3581648838	6787	155.773856138768	0
Claraval	MG	-20.3693788659	-47.2394972943	4843	228.313533046066	0
Claro dos Poções	MG	-17.0687130258	-44.2281272946	7551	729.170518863948	0
Cláudio	MG	-20.3973980155	-44.7759419857	28617	636.816994774167	0
Coimbra	MG	-20.8438304678	-42.7914928354	7556	108.737301387055	0
Coluna	MG	-18.2480016561	-42.8393950997	8873	354.69843300304	0
Comendador Gomes	MG	-19.6721834187	-49.0709306319	3111	1041.27247629024	0
Comercinho	MG	-16.2850078833	-41.7674962396	6929	670.437316987238	0
Conceição da Aparecida	MG	-21.096958332	-46.2259356569	10292	354.388645567343	0
Conceição da Barra de Minas	MG	-21.1451026734	-44.493074086	3954	275.895534691561	0
Conceição das Alagoas	MG	-19.9597580399	-48.3614783483	27893	1341.70886601124	0
Conceição das Pedras	MG	-22.1469861316	-45.4251818056	2812	102.962850428738	0
Conceição de Ipanema	MG	-19.9135204263	-41.6867272686	4574	259.782269900014	0
Conceição do Mato Dentro	MG	-18.9368222531	-43.5083923725	17842	1752.26952898269	0
Conceição do Pará	MG	-19.7856648282	-44.8717335495	5507	252.670707414708	0
Conceição do Rio Verde	MG	-21.8973230879	-45.0908231608	13638	372.807396391674	0
Conceição dos Ouros	MG	-22.4477356708	-45.7750709596	11638	181.384624034815	0
Cônego Marinho	MG	-14.980904888	-44.6002160044	7642	1660.05078726107	0
Confins	MG	-19.6421266334	-43.97496043	6730	42.893329162016	0
Congonhal	MG	-22.143381191	-46.0413759904	11950	206.291013125515	0
Congonhas	MG	-20.5161069552	-43.8616257669	54762	308.020405285907	0
Congonhas do Norte	MG	-18.8627080644	-43.6880681296	5045	404.434196974748	0
Conquista	MG	-19.883577585	-47.6238896968	6939	619.781216713631	0
Conselheiro Lafaiete	MG	-20.6660084409	-43.7886567972	128589	375.155507409665	0
Conselheiro Pena	MG	-19.1701981278	-41.4567179607	22921	1520.20861920959	0
Consolação	MG	-22.5364592817	-45.9155450688	1783	89.6547523963119	0
Contagem	MG	-19.8874147298	-44.0838482654	663855	197.435828808328	0
Coqueiral	MG	-21.1690440318	-45.4153376406	9159	298.397746124646	0
Coração de Jesus	MG	-16.6131706552	-44.3787501946	26602	2251.11595080759	0
Cordisburgo	MG	-19.0920990953	-44.2050181695	8890	833.479695983244	0
Cordislândia	MG	-21.781936888	-45.6621120645	3538	180.755869559045	0
Corinto	MG	-18.3354906745	-44.6175237304	23731	2551.97730215326	0
Coroaci	MG	-18.6169312754	-42.2686113453	9991	588.057650069531	0
Coromandel	MG	-18.413108365	-47.1368167688	27974	3324.14833125919	0
Coronel Fabriciano	MG	-19.4585874792	-42.6899250452	109855	225.283590563516	0
Coronel Murta	MG	-16.5912843678	-42.1763035287	9222	832.872642921462	0
Coronel Pacheco	MG	-21.6046682074	-43.2930955258	3086	133.493585530947	0
Coronel Xavier Chaves	MG	-21.0246633041	-44.1966241467	3434	142.594703545265	0
Córrego Danta	MG	-19.7815845566	-45.9828823695	3215	661.406159052369	0
Córrego do Bom Jesus	MG	-22.6344563811	-45.9931740244	3704	124.36348726932	0
Córrego Fundo	MG	-20.4508201474	-45.5321292653	6337	101.847859593643	0
Córrego Novo	MG	-19.8304988378	-42.4457204887	2771	209.344274364059	0
Couto de Magalhães de Minas	MG	-18.0844857489	-43.4398166824	4410	493.024341508562	0
Crisólita	MG	-17.2401018748	-40.9614832327	6704	993.126527435096	0
Cristais	MG	-20.8110777241	-45.557393286	12798	632.936479438192	0
Cristália	MG	-16.7186347743	-42.8210161579	5971	856.021216557221	0
Cristiano Otoni	MG	-20.8354915433	-43.8268938172	5150	134.610009867329	0
Cristina	MG	-22.2056651533	-45.2894051048	10242	313.758908654235	0
Crucilândia	MG	-20.404057099	-44.3597710729	5034	169.02795089751	0
Cruzeiro da Fortaleza	MG	-18.9722986139	-46.6760787092	3626	188.529441678749	0
Cruzília	MG	-21.7306832481	-44.797824591	15417	527.343952730741	0
Cuparaque	MG	-19.0092931294	-41.1293098063	4982	232.719023882137	0
Curral de Dentro	MG	-15.8620555605	-41.7655458182	7729	581.757822702711	0
Curvelo	MG	-18.8199081562	-44.4478853857	80129	3332.70076985867	0
Datas	MG	-18.471114941	-43.6476681865	5410	314.51266239807	0
Delfim Moreira	MG	-22.5070724964	-45.2878018651	8025	411.646799220197	1
Delfinópolis	MG	-20.356718006	-46.7727820552	7114	1383.97865040303	0
Delta	MG	-19.9361032823	-47.8096893661	10533	103.041845951673	0
Descoberto	MG	-21.4467632353	-42.9635112411	5013	216.688408563943	0
Desterro de Entre Rios	MG	-20.6297304605	-44.2713485998	7243	381.477406865359	0
Desterro do Melo	MG	-21.1506503799	-43.5197566388	2901	144.304856216681	0
Diamantina	MG	-17.9937913086	-43.610796015	47723	3948.02374555538	0
Diogo de Vasconcelos	MG	-20.4813236728	-43.1838838697	3802	167.696680385984	0
Dionísio	MG	-19.8376658281	-42.6781210559	7729	350.706461054882	0
Divinésia	MG	-20.9879158816	-42.9980611643	3417	118.896669357807	0
Divino	MG	-20.5899905298	-42.1754242314	19931	344.656389823334	0
Divino das Laranjeiras	MG	-18.712452983	-41.5069884511	4979	350.58139241192	0
Divinolândia de Minas	MG	-18.7822680473	-42.5734222354	7571	135.640225558618	0
Divinópolis	MG	-20.1237158926	-44.9306916509	238230	714.63472177961	0
Divisa Alegre	MG	-15.6986728897	-41.3740680507	6786	120.857473914309	0
Divisa Nova	MG	-21.5179130501	-46.2450820346	6011	218.085797950954	0
Divisópolis	MG	-15.7628825077	-40.9123118984	11019	589.318981208102	0
Dom Bosco	MG	-16.7403180847	-46.2899203222	3677	821.843415363781	0
Dom Cavati	MG	-19.3859715301	-42.091232615	5072	60.7774929232164	0
Dom Joaquim	MG	-18.9282854268	-43.2592540975	4195	405.118744033628	0
Dom Silvério	MG	-20.134641472	-42.9462302686	5237	198.266840607246	0
Dom Viçoso	MG	-22.2285658084	-45.1428264122	3001	114.861279054129	0
Dona Euzébia	MG	-21.3314515823	-42.8010557103	6572	71.4430559102122	0
Dores de Campos	MG	-21.1001428028	-43.9896139329	10153	126.390549364547	0
Dores de Guanhães	MG	-19.0540168283	-42.9311094695	5169	388.70149499706	0
Dores do Indaiá	MG	-19.4896531168	-45.5473281951	13483	1119.35144448014	0
Dores do Turvo	MG	-21.023912537	-43.1672163041	4259	234.805996866426	0
Doresópolis	MG	-20.2916790951	-45.8870504198	1527	153.871299702387	0
Douradoquara	MG	-18.4373675143	-47.604392649	1908	313.624424340659	0
Durandé	MG	-20.1472656416	-41.7954318983	7841	222.33109079168	0
Elói Mendes	MG	-21.6123664231	-45.5973297954	28076	503.014497013584	0
Engenheiro Caldas	MG	-19.1280194751	-42.019256138	11134	191.090326888423	0
Engenheiro Navarro	MG	-17.2964908164	-44.0140389202	7242	616.180567671106	0
Entre Folhas	MG	-19.6552819592	-42.2416748862	5370	86.9391306789792	0
Entre Rios de Minas	MG	-20.7051557194	-44.0948234443	15298	462.312877629858	0
Ervália	MG	-20.8489731863	-42.6006382273	18895	364.026685488776	0
Esmeraldas	MG	-19.7329033227	-44.3075376099	70552	920.090531754062	0
Espera Feliz	MG	-20.5972880698	-41.9299374799	24951	324.49148109696	0
Espinosa	MG	-14.8590245473	-42.9658110011	31617	1902.43763256523	0
Espírito Santo do Dourado	MG	-22.0089726635	-45.9867739929	4692	265.420541643546	0
Estiva	MG	-22.4582772636	-46.0139764745	11354	245.268567605509	0
Estrela Dalva	MG	-21.7065029205	-42.4670854184	2343	133.818048535887	1
Estrela do Indaiá	MG	-19.5918782953	-45.8083171024	3500	640.15335366291	0
Estrela do Sul	MG	-18.7151295166	-47.7264226579	7978	824.222952973567	0
Eugenópolis	MG	-21.0140215871	-42.2232799704	11275	315.588167433619	0
Ewbank da Câmara	MG	-21.575050289	-43.5605499012	3913	105.286232555227	0
Extrema	MG	-22.825234944	-46.2896583857	36225	245.806683884257	0
Fama	MG	-21.4652652	-45.8141687877	2377	86.5711254293903	0
Faria Lemos	MG	-20.7811743817	-42.0356552585	3241	168.693649551005	0
Felício dos Santos	MG	-18.1331754019	-43.2389192383	4753	363.35651869686	0
Felisburgo	MG	-16.636060848	-40.733127347	7457	613.747924668679	0
Felixlândia	MG	-18.7030888747	-44.958192336	15336	1569.08107105508	0
Fernandes Tourinho	MG	-19.1019026883	-42.0965481346	3431	155.090128424273	0
Ferros	MG	-19.2455249166	-42.9401569243	9820	1107.44526913415	0
Fervedouro	MG	-20.6807198658	-42.3469042093	11006	364.664786086332	0
Florestal	MG	-19.868491954	-44.4421137017	7461	196.365530380655	0
Formiga	MG	-20.5536821872	-45.5164284407	67683	1512.90729378621	0
Formoso	MG	-15.129700354	-46.1584815906	9562	3707.87313042103	0
Fortaleza de Minas	MG	-20.8878870758	-46.7713431734	4412	219.665674951136	0
Fortuna de Minas	MG	-19.5575800746	-44.5042411433	2947	200.846660738988	0
Francisco Badaró	MG	-16.9776308438	-42.3098472567	10332	471.008736053095	0
Francisco Dumont	MG	-17.4698082613	-44.2698600738	5215	1594.92488590201	0
Francisco Sá	MG	-16.3937003239	-43.4789615514	26277	2789.37011743622	0
Franciscópolis	MG	-17.9933348659	-41.9679346035	5391	732.953546177908	0
Frei Gaspar	MG	-18.1396920663	-41.5106768743	5880	642.026006344568	0
Frei Inocêncio	MG	-18.5197277958	-41.8791904714	9611	480.094071481695	0
Frei Lagonegro	MG	-18.1434032936	-42.7558725302	3478	170.525345907696	0
Fronteira	MG	-20.2285322028	-49.1588648525	18103	200.010124550987	0
Fronteira dos Vales	MG	-16.8938672336	-40.8354098243	4581	329.967615130211	0
Fruta de Leite	MG	-16.1255962497	-42.5199453948	5369	777.936426562645	0
Frutal	MG	-20.0357218944	-49.0004596017	59496	2427.66223524102	0
Funilândia	MG	-19.3610513075	-44.0741041633	4349	202.270441511319	0
Galiléia	MG	-18.880230966	-41.5451475686	6817	737.709749628386	0
Gameleiras	MG	-14.9710327847	-43.2596805958	5109	1761.83936580312	0
Glaucilândia	MG	-16.9038625043	-43.6392749032	3150	147.981566090735	0
Goiabeira	MG	-19.0219378927	-41.236066385	3353	115.335128740779	0
Goianá	MG	-21.5555474971	-43.1892798288	3966	154.398432385725	0
Gonçalves	MG	-22.6730282585	-45.8249366643	4350	188.516741879702	0
Gonzaga	MG	-18.8738706142	-42.505095021	6158	213.374146671902	0
Gouveia	MG	-18.5235232549	-43.8334941317	11825	878.274427837343	0
Governador Valadares	MG	-18.7834260985	-41.9635602353	279885	2393.72196600589	0
Grão Mogol	MG	-16.463902511	-42.9940041696	15836	3953.21312494563	0
Grupiara	MG	-18.4881323786	-47.7603994654	1388	193.546123744957	0
Guanhães	MG	-18.8336710028	-42.8531824839	34319	1094.06583689162	0
Guapé	MG	-20.7642590536	-45.9209810266	14245	940.080385552867	0
Guaraciaba	MG	-20.5551751866	-43.0207071695	10324	354.338587705509	0
Guaraciama	MG	-17.0785222299	-43.6206146356	4972	395.956247642372	0
Guaranésia	MG	-21.2774467266	-46.8073009934	19021	295.973711487568	0
Guarani	MG	-21.3569745578	-43.0576693896	8911	268.454081758453	0
Guarará	MG	-21.7547170566	-43.0220640207	3796	90.0899077561565	0
Guarda-Mor	MG	-17.731922983	-47.1262781611	6580	2076.79635064714	0
Guaxupé	MG	-21.2905972912	-46.6829304288	51917	287.592496982781	0
Guidoval	MG	-21.1668001651	-42.7856692943	7078	161.125451897572	0
Guimarânia	MG	-18.8160449844	-46.7529364656	8039	368.360848635743	0
Guiricema	MG	-21.0149029264	-42.6996815451	8392	298.801178330747	0
Gurinhatã	MG	-19.0983647742	-49.8700912388	5639	1848.31074943048	0
Heliodora	MG	-22.0491305472	-45.5406455077	6558	155.039906286411	0
Iapu	MG	-19.3471151885	-42.2427511786	11004	347.52109072876	0
Ibertioga	MG	-21.4496879628	-43.9590110589	5021	350.552535396347	0
Ibiá	MG	-19.5578685713	-46.5957566705	25199	2716.29305074191	0
Ibiaí	MG	-16.8287800123	-44.7902447113	8395	883.592248939916	0
Ibiracatu	MG	-15.6967940411	-44.1449088223	5400	357.885752797261	0
Ibiraci	MG	-20.3932915889	-47.1116228814	13828	563.937876525684	0
Ibirité	MG	-20.0235390775	-44.0685425248	180204	73.4650829548676	0
Ibitiúra de Minas	MG	-22.067364824	-46.4076565192	3488	68.6416570851142	0
Ibituruna	MG	-21.1671419802	-44.7829526892	2989	154.568884263588	0
Icaraí de Minas	MG	-16.2251267978	-44.916393057	11990	631.748121118346	0
Igarapé	MG	-20.0593485592	-44.3219675462	43045	112.200130418919	0
Igaratinga	MG	-19.9510533632	-44.7183581663	10860	220.514729147553	0
Iguatama	MG	-20.156187233	-45.7527262977	7947	632.386632991466	0
Ijaci	MG	-21.1781626911	-44.933843065	6550	106.198653688786	0
Ilicínea	MG	-20.9314567428	-45.8016421857	12375	378.769159672805	0
Imbé de Minas	MG	-19.6186452831	-41.9677031928	6903	200.999226182078	0
Inconfidentes	MG	-22.3365763205	-46.2816917796	7328	150.366630209311	0
Indaiabira	MG	-15.5621962991	-42.1429598761	7351	1026.06214783622	0
Indianópolis	MG	-18.9522993136	-47.8496456878	6891	831.628719652342	0
Ingaí	MG	-21.4105906902	-44.9246453135	2767	308.358047599388	0
Inhapim	MG	-19.4986306539	-41.9669142566	24140	876.66096823495	0
Inhaúma	MG	-19.497943922	-44.4091288719	6271	247.717179480962	0
Inimutaba	MG	-18.7302589893	-44.2919175396	7515	533.203418787533	0
Ipaba	MG	-19.4088413892	-42.3707977324	18607	115.481751602393	0
Ipanema	MG	-19.7577999668	-41.7493551907	19861	467.028905417698	0
Ipatinga	MG	-19.4389727488	-42.600921984	263410	167.958293568722	0
Ipiaçu	MG	-18.6982229061	-49.932119165	4221	465.793684053114	0
Ipuiúna	MG	-22.0280010033	-46.1305672435	10079	299.824058012111	0
Iraí de Minas	MG	-19.0439327835	-47.4575093449	6987	357.205195267508	0
Itabira	MG	-19.6006083982	-43.2999127201	120060	1273.11023346521	0
Itabirinha	MG	-18.5491933874	-41.244619048	11512	214.433525244679	0
Itabirito	MG	-20.2535222195	-43.8099574421	51875	549.801865184883	0
Itacambira	MG	-16.9350055828	-43.3288174166	5385	1816.83060676409	0
Itacarambi	MG	-15.1772682454	-44.1250081337	18153	1240.96404083111	0
Itaguara	MG	-20.3719258373	-44.5318145797	13358	414.793162295511	0
Itaipé	MG	-17.4093729824	-41.6593673022	12760	492.32518357527	0
Itajubá	MG	-22.4219625268	-45.414403275	96869	297.017986443063	0
Itamarandiba	MG	-17.8564608513	-42.8770431694	34735	2784.06448725182	0
Itamarati de Minas	MG	-21.4240452544	-42.8478551448	4355	96.1784360695319	0
Itambacuri	MG	-18.1591251347	-41.8462068593	23211	1451.44919775926	0
Itambé do Mato Dentro	MG	-19.3963525322	-43.3512656512	2081	386.159247306523	0
Itamogi	MG	-21.0742346767	-47.0501381336	10192	244.556030678246	0
Itamonte	MG	-22.2892718189	-44.7576874353	15579	435.884532692332	0
Itanhandu	MG	-22.3200976983	-44.9210470869	15331	144.644227673594	0
Itanhomi	MG	-19.1609568878	-41.8203323048	12228	499.872218010882	0
Itaobim	MG	-16.5830424726	-41.5343734274	21062	695.875465557073	0
Itapagipe	MG	-19.7948529541	-49.4234545088	15243	1802.21900556468	0
Itapecerica	MG	-20.4584905085	-45.1079174639	21762	1049.45583544975	0
Itapeva	MG	-22.6997832836	-46.2097861909	9783	178.269416911969	0
Itatiaiuçu	MG	-20.2091802234	-44.4528862582	11146	298.345319483784	0
Itaú de Minas	MG	-20.7368862092	-46.7716227522	16108	154.035265842399	0
Itaúna	MG	-20.0780900593	-44.5888513077	93214	500.914730465721	0
Itaverava	MG	-20.6852268382	-43.6128997476	5419	288.187041158166	0
Itinga	MG	-16.5865854184	-41.835528105	14990	1687.87624313954	0
Itueta	MG	-19.3726960732	-41.1038532265	6051	464.601052725498	0
Ituiutaba	MG	-18.9926438242	-49.5442084531	104671	2597.49203757725	0
Itumirim	MG	-21.2897842795	-44.8240779506	6023	237.009753682679	0
Iturama	MG	-19.7163295098	-50.3449990137	39263	1403.71038465076	0
Itutinga	MG	-21.3512852759	-44.7102431041	3788	375.654809550728	0
Jaboticatubas	MG	-19.4407581344	-43.7181623394	20143	1130.32824297362	0
Jacinto	MG	-16.182458952	-40.3137288821	12326	1438.39597479742	0
Jacuí	MG	-21.0244328851	-46.7356241236	7686	410.892811433427	0
Jacutinga	MG	-22.2877549441	-46.6009885512	25979	349.157926296992	0
Jaguaraçu	MG	-19.6375804972	-42.7181882921	3133	166.715518693559	0
Jaíba	MG	-15.2331828542	-43.6749563523	38909	2664.84230206072	0
Jampruca	MG	-18.4640060125	-41.7403180521	5404	529.081800167644	0
Janaúba	MG	-15.7990192802	-43.3967132095	71648	2215.71595631491	0
Januária	MG	-15.3199561934	-44.8494860627	67742	6728.92227103877	0
Japaraíba	MG	-20.132782439	-45.5291257825	4350	173.400805705375	0
Japonvar	MG	-15.9444914063	-44.3292612233	7969	379.698340336885	0
Jeceaba	MG	-20.5524296321	-44.047083856	4912	239.151650112621	0
Jenipapo de Minas	MG	-17.1682631131	-42.2152919954	7692	290.447795771013	0
Jequeri	MG	-20.4741665019	-42.6196153267	12386	557.922143627218	0
Jequitaí	MG	-17.2098996825	-44.4758382126	7531	1282.63363830099	0
Jequitibá	MG	-19.211579769	-44.0011926963	5211	450.676921794698	0
Jequitinhonha	MG	-16.3888310275	-41.0829732928	25391	3610.62028614869	0
Jesuânia	MG	-22.0099326186	-45.2753765354	4787	155.062674909159	0
Joaíma	MG	-16.7707266749	-41.015379466	15432	1710.29247892339	0
Joanésia	MG	-19.2096236454	-42.7043671804	4573	237.54140840717	0
João Monlevade	MG	-19.8379411984	-43.1614861326	79910	100.746330168199	0
João Pinheiro	MG	-17.6049429942	-45.9342594142	47452	10796.0398720715	0
Joaquim Felício	MG	-17.6760463632	-44.1115822444	4695	800.825663028997	0
